customer_id,type,paperless_billing,payment_method,monthly_charges,total_charges,gender,senior_citizen,partner,dependents,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,churn,total_services
4227-OJHAL,One year,Yes,Credit card (automatic),73.0,5163.0,Female,0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,0,4
9220-CXRSC,Two year,No,Credit card (automatic),61.4,4059.85,Female,0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Yes,0,2
4993-JCRGJ,Month-to-month,Yes,Mailed check,84.3,2281.6,Male,0,No,No,Fiber optic,No,No,Yes,Yes,No,No,Yes,0,2
9537-JALFH,Two year,No,Bank transfer (automatic),19.9,1356.7,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
6698-OXETB,Two year,No,Mailed check,20.4,231.45,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
2103-ZRXFN,Month-to-month,No,Mailed check,50.75,50.75,Male,0,No,No,DSL,No,No,No,No,No,No,Yes,0,0
3724-BSCVH,One year,No,Mailed check,20.45,242.4,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
4877-TSOFF,One year,Yes,Bank transfer (automatic),75.75,4264.25,Female,0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,0,4
9209-NWPGU,One year,No,Electronic check,65.4,2774.55,Male,0,No,No,DSL,Yes,No,No,Yes,Yes,No,No,0,3
6961-VCPMC,Month-to-month,Yes,Electronic check,80.4,3605.2,Male,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,1,1
7306-YDSOI,Two year,Yes,Bank transfer (automatic),59.75,4069.9,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,0,3
5288-AHOUP,Month-to-month,Yes,Electronic check,78.5,874.2,Male,1,No,No,Fiber optic,No,No,No,No,No,Yes,No,0,1
6688-UZPWD,Month-to-month,Yes,Electronic check,102.0,1145.35,Female,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,3
0655-YDGFJ,Month-to-month,No,Bank transfer (automatic),48.95,1323.7,Male,0,No,No,DSL,No,No,Yes,No,No,No,No,0,1
8468-EHYJA,Month-to-month,Yes,Electronic check,99.65,5497.05,Female,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,0,3
6823-SIDFQ,One year,No,Credit card (automatic),18.25,534.7,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
1097-FSPVW,Month-to-month,No,Credit card (automatic),54.55,2455.05,Female,0,No,No,DSL,Yes,No,Yes,No,No,No,No,0,2
2839-RFSQE,Month-to-month,No,Mailed check,20.65,38.7,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,1,0
8328-SKJNO,One year,No,Bank transfer (automatic),40.65,947.4,Male,0,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,0,3
7010-ZMVBF,Month-to-month,No,Mailed check,20.45,357.0,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
5201-CBWYG,One year,No,Bank transfer (automatic),24.8,1476.25,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
0968-GSIKN,Month-to-month,Yes,Mailed check,70.8,70.8,Female,0,No,No,Fiber optic,No,No,No,No,No,No,No,1,0
1965-DDBWU,Month-to-month,Yes,Credit card (automatic),89.05,1448.6,Male,0,No,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,1,2
9057-SIHCH,Month-to-month,Yes,Electronic check,96.6,291.9,Female,0,No,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,2
6352-GIGGQ,One year,Yes,Bank transfer (automatic),88.8,5903.15,Male,0,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
3635-QQRQD,Two year,Yes,Credit card (automatic),20.05,1201.65,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
6771-XWBDM,Month-to-month,Yes,Credit card (automatic),104.5,5921.35,Female,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,4
2897-DOVND,Month-to-month,Yes,Electronic check,69.8,146.65,Male,0,No,No,Fiber optic,No,No,No,No,No,No,No,0,0
3082-YVEKW,Two year,Yes,Bank transfer (automatic),77.15,1759.4,Female,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,0,4
0191-EQUUH,Two year,No,Bank transfer (automatic),35.05,844.45,Female,0,No,Yes,DSL,Yes,No,No,Yes,No,No,No,0,2
7134-HBPBS,Two year,Yes,Bank transfer (automatic),108.1,7774.05,Female,1,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,5
3489-HHPFY,Month-to-month,Yes,Electronic check,84.05,134.05,Female,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0,1
2926-JEJJC,One year,Yes,Bank transfer (automatic),20.2,140.95,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
8601-QACRS,Month-to-month,Yes,Mailed check,50.6,249.95,Female,0,No,No,DSL,No,No,No,No,No,No,Yes,1,0
4950-BDEUX,Month-to-month,No,Electronic check,49.2,1701.65,Male,0,No,No,DSL,No,No,Yes,No,Yes,Yes,No,0,3
5789-LDFXO,One year,No,Electronic check,24.6,592.65,Male,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
0508-OOLTO,Month-to-month,Yes,Electronic check,71.65,135.75,Female,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0,0
2984-TBYKU,Two year,Yes,Credit card (automatic),104.9,7732.65,Male,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,0,5
9822-WMWVG,Month-to-month,Yes,Electronic check,106.5,4282.4,Female,0,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,0,5
2391-SOORI,Month-to-month,No,Electronic check,49.35,219.65,Male,0,No,Yes,DSL,Yes,No,No,No,No,No,No,1,1
9040-KZVWO,One year,No,Bank transfer (automatic),75.5,2018.1,Male,0,No,No,Fiber optic,No,Yes,No,No,No,No,No,0,1
2645-QTLMB,Month-to-month,Yes,Electronic check,94.25,669.0,Male,0,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,No,1,3
4806-HIPDW,Month-to-month,Yes,Electronic check,68.95,68.95,Female,0,Yes,No,Fiber optic,No,No,No,No,No,No,No,1,0
1548-ARAGG,Month-to-month,Yes,Mailed check,58.5,224.85,Female,0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Yes,0,2
6339-RZCBJ,Two year,No,Credit card (automatic),78.9,3771.5,Male,0,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,0,5
4424-TKOPW,Month-to-month,Yes,Electronic check,93.85,196.75,Male,1,No,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,1,2
4415-WNGVR,One year,Yes,Electronic check,79.2,943.85,Female,1,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,5
2522-AHJXR,Month-to-month,Yes,Bank transfer (automatic),109.45,6572.85,Male,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,0,5
0412-UCCNP,Two year,Yes,Electronic check,59.2,3175.85,Male,0,No,No,DSL,Yes,No,Yes,Yes,No,No,No,0,3
1816-FLZDK,Month-to-month,No,Mailed check,29.15,29.15,Male,0,No,No,DSL,No,No,No,Yes,No,No,No,0,1
7096-UCLNH,Month-to-month,No,Mailed check,20.05,20.05,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
8443-ZRDBZ,Month-to-month,Yes,Electronic check,76.05,318.9,Male,0,No,No,Fiber optic,No,No,No,No,No,No,Yes,1,0
9136-ALYBR,Month-to-month,Yes,Mailed check,24.45,24.45,Male,0,No,No,DSL,No,No,No,No,No,No,No,1,0
4615-PIVVU,Two year,No,Credit card (automatic),66.5,2762.75,Female,0,No,No,DSL,No,No,Yes,Yes,No,Yes,No,0,3
8885-QSQBX,Month-to-month,No,Bank transfer (automatic),49.55,49.55,Female,0,No,No,DSL,Yes,No,No,No,No,No,No,0,1
7479-NITWS,Month-to-month,Yes,Credit card (automatic),89.35,631.85,Male,0,No,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,1,2
8617-ENBDS,Month-to-month,Yes,Credit card (automatic),73.6,232.5,Male,0,No,No,Fiber optic,No,No,Yes,No,No,No,No,0,1
9385-NXKDA,Two year,Yes,Credit card (automatic),82.65,5919.35,Female,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,0,5
0430-IHCDJ,Month-to-month,Yes,Electronic check,49.0,749.25,Male,0,No,No,DSL,No,No,No,No,No,No,Yes,0,0
2959-MJHIC,Month-to-month,Yes,Electronic check,80.35,307.4,Male,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,No,1,1
6674-KVJHG,One year,No,Electronic check,25.2,245.15,Female,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
1814-DKOLC,Month-to-month,No,Mailed check,25.45,134.75,Female,0,No,No,No internet Service,No,No,No,No,No,No,Yes,0,0
4201-JMNGR,Month-to-month,Yes,Electronic check,55.8,55.8,Female,1,No,No,DSL,Yes,No,Yes,No,No,No,No,1,2
9351-HXDMR,Two year,Yes,Credit card (automatic),110.9,8240.85,Male,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,0,5
3537-HPKQT,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,Female,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0,1
2129-ALKBS,Month-to-month,Yes,Electronic check,26.2,1077.5,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
5821-MMEIL,Two year,No,Bank transfer (automatic),19.9,1115.6,Female,0,Yes,No,No internet Service,No,No,No,No,No,No,No,0,0
5960-WPXQM,Month-to-month,Yes,Electronic check,79.05,79.05,Male,0,No,No,Fiber optic,No,No,No,No,Yes,No,No,1,1
0684-AOSIH,Month-to-month,Yes,Electronic check,95.0,95.0,Male,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,No,1,3
8260-NGFNY,Month-to-month,No,Mailed check,25.2,25.2,Female,0,No,No,DSL,No,No,No,No,No,No,No,1,0
1309-XGFSN,One year,Yes,Electronic check,80.85,4079.55,Male,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,0,4
1866-RZZQS,Month-to-month,Yes,Electronic check,98.4,4187.75,Male,1,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,3
6968-URWQU,One year,Yes,Mailed check,56.35,2391.15,Male,0,Yes,No,DSL,No,No,No,No,Yes,No,No,0,1
4742-TXUEX,Two year,No,Bank transfer (automatic),19.3,890.5,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
9631-XEYKE,Month-to-month,No,Bank transfer (automatic),50.4,137.25,Male,0,No,No,DSL,No,No,No,No,No,No,Yes,0,0
8631-NBHFZ,Two year,No,Credit card (automatic),79.4,5154.6,Male,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,1,5
1335-MXCSE,Two year,Yes,Credit card (automatic),55.25,3119.9,Male,0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,0,2
8873-TMKGR,One year,No,Mailed check,19.1,529.5,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
8800-JOOCF,Month-to-month,Yes,Electronic check,84.05,966.55,Female,0,No,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,0,1
1469-LBJQJ,Month-to-month,Yes,Electronic check,105.2,6936.85,Female,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,0,4
4958-XCBDQ,Month-to-month,Yes,Electronic check,101.4,3496.3,Male,1,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,3
8337-UPOAQ,Month-to-month,Yes,Electronic check,89.8,914.3,Male,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,1,2
0064-YIJGF,Month-to-month,Yes,Bank transfer (automatic),75.75,1929.0,Male,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0,0
2386-OWURY,Month-to-month,Yes,Electronic check,95.3,5817.7,Female,0,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,No,0,3
1725-IQNIY,Two year,No,Bank transfer (automatic),109.75,6110.2,Male,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,1,6
0310-VQXAM,Month-to-month,No,Mailed check,19.85,178.8,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
6598-RFFVI,One year,No,Credit card (automatic),19.3,28.3,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,1,0
3453-RTHJQ,Month-to-month,Yes,Electronic check,69.1,435.0,Male,0,No,No,Fiber optic,No,No,No,No,No,No,No,0,0
6712-OAWRH,Month-to-month,Yes,Electronic check,91.25,2351.8,Female,1,No,No,Fiber optic,No,No,No,No,Yes,Yes,No,1,2
6278-FEPBZ,Month-to-month,No,Mailed check,20.25,186.15,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
4280-DLSHD,Month-to-month,Yes,Mailed check,54.75,445.85,Male,0,Yes,No,DSL,No,Yes,Yes,No,No,No,No,0,2
1508-DFXCU,Month-to-month,Yes,Electronic check,81.45,912.0,Male,0,No,No,Fiber optic,No,No,No,No,Yes,No,No,0,1
8614-VGMMV,Month-to-month,Yes,Electronic check,49.1,679.55,Female,0,No,No,DSL,No,No,No,No,No,No,Yes,1,0
7868-BGSZA,One year,Yes,Electronic check,80.2,3581.6,Male,0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,0,4
2800-QQUSO,Month-to-month,Yes,Electronic check,100.3,4222.95,Male,0,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,0,3
2930-UOTMB,Month-to-month,No,Credit card (automatic),65.25,1994.3,Female,0,No,No,DSL,Yes,No,Yes,Yes,No,No,Yes,1,3
7973-DZRKH,Two year,Yes,Credit card (automatic),90.95,5930.05,Female,0,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,0,3
5914-DVBWJ,Month-to-month,Yes,Electronic check,85.45,1505.85,Female,1,No,No,Fiber optic,No,Yes,No,Yes,No,No,Yes,1,2
7698-YFGEZ,Month-to-month,No,Mailed check,20.0,20.0,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
2533-QVMSK,Two year,Yes,Electronic check,94.1,5638.3,Male,0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,1,3
9773-PEQBZ,Month-to-month,No,Electronic check,79.85,797.25,Male,0,No,No,Fiber optic,No,Yes,No,No,No,No,Yes,0,1
8644-XLFBW,Month-to-month,Yes,Electronic check,71.65,71.65,Male,1,No,No,Fiber optic,No,No,No,No,No,No,No,1,0
0650-BWOZN,Month-to-month,Yes,Electronic check,73.55,1359.45,Female,1,No,No,Fiber optic,No,Yes,No,No,No,No,No,0,1
8625-AZYZY,Month-to-month,Yes,Electronic check,104.65,2542.45,Male,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1,4
7785-RDVIG,Month-to-month,No,Mailed check,19.3,54.7,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
9602-WCXPI,One year,No,Credit card (automatic),20.15,989.05,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
2903-YYTBW,Month-to-month,No,Electronic check,44.55,44.55,Male,0,Yes,Yes,DSL,No,No,No,No,No,No,No,0,0
3620-MWJNE,Month-to-month,Yes,Mailed check,54.45,87.3,Male,0,No,No,DSL,Yes,No,No,Yes,No,No,No,0,2
8573-JGCZW,One year,Yes,Bank transfer (automatic),19.65,351.55,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
6837-HAEVO,Two year,Yes,Electronic check,105.0,7297.75,Male,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,0,4
6701-YVNQG,Two year,Yes,Credit card (automatic),88.7,6301.7,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
9306-CPCBC,Month-to-month,Yes,Electronic check,74.25,210.3,Female,0,No,No,Fiber optic,No,No,No,No,No,No,Yes,1,0
4304-XUMGI,Two year,Yes,Bank transfer (automatic),75.15,3822.45,Male,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,0,4
9504-YAZWB,Two year,No,Mailed check,20.25,1048.45,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
8819-ZBYNA,Two year,Yes,Credit card (automatic),109.1,6393.65,Female,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,0,5
6174-NRBTZ,One year,Yes,Bank transfer (automatic),30.75,1489.3,Male,0,No,No,DSL,Yes,No,No,No,No,No,No,0,1
9481-IEBZY,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,Male,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
1833-VGRUM,Month-to-month,Yes,Electronic check,74.2,74.2,Female,1,No,No,Fiber optic,No,No,No,No,No,No,Yes,1,0
6137-NICCO,Month-to-month,Yes,Mailed check,94.05,518.75,Female,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,0,3
9065-ZCPQX,Two year,No,Bank transfer (automatic),78.85,5763.15,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,0,5
6402-EJMWF,Month-to-month,Yes,Mailed check,55.3,238.5,Male,0,No,No,DSL,No,No,No,No,No,Yes,No,0,1
3620-EHIMZ,Two year,No,Mailed check,19.35,1031.7,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
6870-ECSHE,One year,No,Mailed check,20.45,34.8,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
8747-UDCOI,Two year,No,Bank transfer (automatic),19.35,1319.95,Female,0,Yes,No,No internet Service,No,No,No,No,No,No,No,0,0
8374-XGEJJ,Month-to-month,Yes,Electronic check,101.0,4388.4,Male,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,3
2656-TABEH,Month-to-month,Yes,Electronic check,100.2,420.2,Male,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,3
6946-LMSQS,One year,Yes,Electronic check,89.05,2177.45,Male,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,1,2
4626-OZDTJ,One year,Yes,Credit card (automatic),78.65,3950.85,Female,0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Yes,0,4
9169-BSVIN,Month-to-month,No,Bank transfer (automatic),74.75,827.05,Male,0,No,No,DSL,No,No,Yes,No,Yes,Yes,Yes,0,3
2325-ZUSFD,One year,Yes,Bank transfer (automatic),70.1,3913.3,Female,0,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,No,1,3
8194-PEEBY,One year,No,Mailed check,19.9,533.5,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
6872-HXFNF,One year,No,Bank transfer (automatic),58.35,3756.45,Female,0,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,0,2
3932-CMDTD,One year,Yes,Electronic check,105.65,443.9,Female,0,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,1,5
7714-YXSMB,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,Female,0,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,0,3
8387-UGUSU,Month-to-month,No,Mailed check,20.05,284.3,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
1080-BWSYE,Two year,No,Credit card (automatic),25.65,1740.8,Male,1,Yes,No,No internet Service,No,No,No,No,No,No,Yes,0,0
4039-HEUNW,Month-to-month,Yes,Electronic check,96.5,3436.1,Male,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,3
1194-HVAIF,Month-to-month,No,Credit card (automatic),95.0,2462.55,Female,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,0,2
0812-WUPTB,Month-to-month,No,Mailed check,70.85,70.85,Male,1,Yes,No,Fiber optic,No,No,No,No,No,No,No,1,0
3594-UVONA,One year,Yes,Credit card (automatic),85.95,3110.1,Female,0,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,1,5
0004-TLHLJ,Month-to-month,Yes,Electronic check,73.9,280.85,Male,0,No,No,Fiber optic,No,No,Yes,No,No,No,No,1,1
1767-TGTKO,Month-to-month,Yes,Electronic check,45.45,411.75,Female,0,Yes,Yes,DSL,No,No,No,No,No,No,No,0,0
8439-LTUGF,Month-to-month,Yes,Credit card (automatic),20.0,198.6,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
8805-JNRAZ,Month-to-month,No,Mailed check,49.2,103.7,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,0,1
5089-IFSDP,Two year,Yes,Bank transfer (automatic),109.45,6144.55,Female,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1,5
6418-HNFED,Two year,Yes,Credit card (automatic),83.25,4089.45,Male,0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,6
0206-OYVOC,Two year,Yes,Mailed check,19.25,864.2,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,No,0,0
7291-CDTMJ,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
7128-GGCNO,Month-to-month,No,Bank transfer (automatic),72.8,3249.4,Male,0,No,No,Fiber optic,No,No,No,No,No,No,Yes,0,0
0237-YFUTL,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8,Female,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,0,5
7691-KGKGP,Month-to-month,No,Credit card (automatic),65.0,3363.8,Male,0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,0,3
6710-HSJRD,Month-to-month,Yes,Electronic check,114.1,7132.15,Male,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,0,5
3675-EQOZA,Month-to-month,No,Bank transfer (automatic),20.65,93.55,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
0840-DCNZE,One year,Yes,Bank transfer (automatic),86.95,4138.9,Male,0,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,6
1732-FEKLD,One year,Yes,Bank transfer (automatic),94.75,5121.75,Female,0,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,0,3
9862-KJTYK,Month-to-month,Yes,Credit card (automatic),25.35,566.1,Male,0,No,Yes,DSL,No,No,No,No,No,No,No,0,0
0479-HMSWA,Two year,Yes,Electronic check,105.45,2715.3,Female,0,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,0,5
5854-KSRBJ,Two year,No,Mailed check,25.4,1782.05,Male,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
0365-BZUWY,Month-to-month,Yes,Electronic check,102.55,1742.5,Male,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,0,4
4817-VYYWS,Month-to-month,Yes,Electronic check,100.2,2983.8,Female,0,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1,3
5701-SVCWR,Month-to-month,No,Mailed check,24.0,24.0,Female,0,No,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
3129-AAQOU,Two year,No,Mailed check,25.6,485.9,Female,0,Yes,Yes,No internet Service,No,No,No,No,No,No,Yes,0,0
4922-CVPDX,Two year,Yes,Credit card (automatic),73.5,1905.7,Female,0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,No,0,4
1396-QWFBJ,Month-to-month,Yes,Bank transfer (automatic),74.05,1565.7,Female,0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,1,1
1357-BIJKI,One year,Yes,Electronic check,98.25,4858.7,Male,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,0,3
1099-BTKWT,One year,Yes,Electronic check,54.4,3723.65,Female,0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,No,0,4
5299-SJCZT,Month-to-month,Yes,Bank transfer (automatic),101.55,298.35,Male,0,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1,3
2018-PZKMU,Month-to-month,No,Electronic check,103.1,970.45,Male,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,0,4
7340-KEFQE,Two year,No,Bank transfer (automatic),34.2,1782.0,Female,0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,0,2
4570-QHXHL,Month-to-month,Yes,Electronic check,43.75,405.7,Female,0,No,No,DSL,No,No,No,No,No,No,No,0,0
2403-BCASL,One year,Yes,Electronic check,111.95,4534.9,Male,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1,5
7392-YYPYJ,Month-to-month,Yes,Electronic check,100.65,2415.95,Male,0,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,0,3
2898-LSJGD,One year,Yes,Electronic check,55.95,1157.05,Female,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,1,4
2223-GDSHL,Two year,Yes,Bank transfer (automatic),116.05,8297.5,Male,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,6
7359-PTSXY,Month-to-month,No,Electronic check,45.75,45.75,Male,0,No,No,DSL,No,No,No,No,No,No,No,1,0
9470-RTWDV,One year,Yes,Credit card (automatic),82.0,2083.1,Male,0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,0,4
2176-OSJUV,Two year,No,Bank transfer (automatic),65.15,4681.75,Male,0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,0,3
9348-YVOMK,Month-to-month,Yes,Credit card (automatic),44.8,176.2,Male,0,No,No,DSL,No,No,No,No,No,No,No,0,0
8104-OSKWT,Month-to-month,Yes,Electronic check,79.8,1001.2,Female,0,No,No,Fiber optic,Yes,No,No,No,No,No,Yes,0,1
4521-YEEHE,Month-to-month,Yes,Electronic check,88.85,1594.75,Female,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Yes,0,2
4090-KPJIP,Month-to-month,Yes,Electronic check,74.95,212.4,Female,0,No,No,Fiber optic,No,No,No,No,No,No,Yes,0,0
3786-WOVKF,One year,Yes,Bank transfer (automatic),106.85,7677.4,Female,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,0,4
4503-BDXBD,Month-to-month,No,Electronic check,74.95,815.5,Male,0,No,No,Fiber optic,No,Yes,No,No,No,No,No,1,1
6086-ESGRL,Month-to-month,No,Credit card (automatic),80.15,80.15,Female,0,No,No,Fiber optic,No,No,No,No,No,Yes,No,1,1
2592-HODOV,One year,No,Credit card (automatic),19.3,259.65,Male,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
3886-CERTZ,One year,Yes,Electronic check,109.25,8109.8,Female,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1,5
7995-ZHHNZ,One year,No,Credit card (automatic),56.1,2386.85,Male,0,Yes,No,DSL,Yes,No,No,No,No,No,Yes,0,1
3824-RHKVR,Month-to-month,No,Credit card (automatic),19.7,340.35,Female,0,No,No,No internet Service,No,No,No,No,No,No,No,0,0
5816-SCGFC,Month-to-month,Yes,Mailed check,51.3,419.35,Female,1,No,No,DSL,No,Yes,No,No,No,No,No,0,1
